,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,url,views,votes
675,chilli604,2020-07-09 11:31:00,,2020-07-09 12:17:00,Kids & Babies,0.99,3,0.9837678307919331,Canadian Tire,Other,MASTER Chef BBQ Lighter $0.99 from. $2.59,https://www.canadiantire.ca/en/pdp/master-chefbbq-lighter-0851409p.0851409.html,972,1
676,lilazncanadian,2020-07-09 05:00:00,,2020-07-09 12:09:00,Kids & Babies,3.44,1,0.78,,Baby Needs,Kushies Cleanbib - $3.44 (reg. 15.99) In Store - YMMV,,1001,1
677,Jon Lai,2020-05-17 17:18:00,,2020-07-09 11:31:00,Home & Garden,14.88,380,,Home Depot,Home Improvement & Tools,Commercial Electric 4ft. Linkable LED Shop Light 3200 lumen 4000K 50000 Hours Life $14.88,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/commercial-electric-4ft-white-linkable-shop-light-3200lumen-4000k-50000hours-1pk/1001512104,97539,116
678,gamzerz,2020-07-08 14:19:00,,2020-07-09 11:19:00,Computers & Electronics,59.99,4,0.25,Amazon.ca,Peripherals & Accessories,Logitech K750 Wireless Solar Keyboard - $59.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLogitech-Wireless-Solar-Keyboard-920-002912%2Fdp%2FB004MF11MU%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DLogitech%2BWireless%2BSolar%2BKeyboard%2BK750%26qid%3D1594231990%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2099,2
679,Habibzidi,2020-07-09 10:11:00,,2020-07-09 11:08:00,,109.68,6,,Amazon.ca,Computers & Electronics,Logitech C922x Pro Stream Back in Amazon,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLogitech-Stream-Webcam-Streaming-960-001176%2Fdp%2FB01LXCDPPK%2Fref%3Dsxts_sxwds-bia-wc-p13n1_0%3Fcv_ct_cx%3Dwebcam%2Blogitech%26dchild%3D1%26keywords%3Dwebcam%2Blogitech%26pd_rd_i%3DB01LXCDPPK%26pd_rd_r%3D44c8694b-3795-41c1-b6ce-b469a1e19610%26pd_rd_w%3DzE3fs%26pd_rd_wg%3DA6XOg%26pf_rd_p%3D388cf61f-8437-4cdb-8c47-01e887563eaf%26pf_rd_r%3DPB08E1T5CJ6REJXYTVE3%26psc%3D1%26qid%3D1594303770%26sr%3D1-1-191b1ae3-0539-4250-ad39-b698e0b800f6&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1926,0
680,Tomas8x,2020-07-09 10:02:00,,2020-07-09 10:51:00,,39.99,3,,Amazon.ca,Computers & Electronics,"256GB Silicon Power A58 SATA III 2.5"" Internal Solid State Drive - $39.99",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB07LG1422Y&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1825,8
681,skyaryd,2020-07-09 10:28:00,,2020-07-09 10:28:00,Computers & Electronics,49.99,0,0.5,Canadian Tire,Other,Yukon Gear Ridgeline APX Spotting Scope - $49.99 (50% off),https://www.canadiantire.ca/en/pdp/yukon-gear-ridgeline-apx-spotting-scope-15-45x50-1759471p.html,714,0
682,pricecheck,2020-07-08 17:00:00,,2020-07-09 10:24:00,Computers & Electronics,119.99,29,,Dell,Peripherals & Accessories,Logitech G613 Wireless Mechanical Gaming Keyboard,http://www.anrdoezrs.net/click-749547-12105225?url=https%3A%2F%2Fwww.dell.com%2Fen-ca%2Fshop%2Faccessories%2Fapd%2FA9944110&amp;sid=rfdcb,6984,3
683,officer416,2020-07-05 08:12:00,,2020-07-09 10:11:00,Computers & Electronics,899.0,26,,Amazon.ca,Computers & Tablets/eReaders,"Acer Swift 3, 14'' FHD IPS, Ryzen 7 4700U, 8GB RAM & Upgradable 512GB SSD $899",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FAcer-Swift-Windows-Silver-SF314-42-R9YN%2Fdp%2FB086KKKT15%2Fref%3Dpd_sbs_147_4%2F135-6709067-1672300%3F_encoding%3DUTF8%26pd_rd_i%3DB086KKKT15%26pd_rd_r%3D340346ff-ecdf-45e4-b54d-c5995fdce621%26pd_rd_w%3DeZu4B%26pd_rd_wg%3DunuD3%26pf_rd_p%3D0ec96c83-1800-4e36-8486-44f5573a2612%26pf_rd_r%3DAA43Z7E9TJZFNPV24JMR%26psc%3D1%26refRID%3DAA43Z7E9TJZFNPV24JMR&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,6094,9
684,KanataKG,2020-06-27 08:43:00,2020-07-09 00:00:00,2020-07-09 10:10:00,Computers & Electronics,24.99,73,0.5,STEAM,Video Games,*LAST DAY* Final Fantasy XIV: Shadowbringers ($24.99) / Complete Edition ($37.48) + $6 off $35 Coupon,https://store.steampowered.com/app/39210/FINAL_FANTASY_XIV_Online/,10739,22
685,bluetroll,2020-05-28 17:38:00,,2020-07-09 09:59:00,,,29,0.75,Fender,Entertainment,Fender play guitar lessons 75% off annual subscription,https://try.fender.com/play/chord50/,4567,9
686,RishabhK82112,2020-07-02 11:16:00,,2020-07-09 09:49:00,,0.08,42,0.99,Ionos,Computers & Electronics,HOT! Web Hosting + Domain + 25 Emails at $1 for 1 year,https://www.ionos.ca/hosting/linux-hosting?__lf=Order-Nodomaincheck,7932,-1
687,sandikosh,2020-06-17 11:43:00,,2020-07-09 09:44:00,Computers & Electronics,139.96,114,,Walmart,Video Games,New Nintendo 2DS XL With Mario Kart $139.96,,33194,33
688,phillbert,2020-06-29 16:23:00,2020-07-02 00:00:00,2020-07-09 09:34:00,Computers & Electronics,1299.0,14,,Best Buy,Home Theatre & Audio,Sony 65” 4K HDR XBR65X900F - $1299,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/sony-65-4k-uhd-hdr-led-android-smart-tv-xbr65x900f/12322171,5515,11
689,gdl272,2020-02-03 11:10:00,,2020-07-09 09:27:00,Financial Services,200.0,83,,Simplii,Banking & Investing,Simplii Financial: New Client Promo $200,https://www.simplii.com/content/simpliipublic/en/special-offers/no-fee-chequing.html,51319,16
690,bbcd,2020-07-08 10:36:00,,2020-07-09 09:25:00,Computers & Electronics,39.99,23,,Amazon,Peripherals & Accessories,M570 logitech trackball mouse $39.99 several retailers,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLogitech-910-001799-M570-Wireless-Trackball%2Fdp%2FB0043T7FXE%2Fref%3Dmp_s_a_1_1%3Fdchild%3D1%26keywords%3Dm570%2Bwireless%2Btrackball%26qid%3D1594218666%26sprefix%3DM570%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,4182,14
691,9394,2020-07-09 07:21:00,,2020-07-09 07:29:00,Computers & Electronics,399.99,1,,Best Buy,Video Games,Nintendo Switch In-store pickup available (Bay and Dundas),https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/nintendo-switch-console-with-neon-red-blue-joy-con/13817625,1290,0
692,story,2020-07-08 16:39:00,,2020-07-09 02:03:00,Computers & Electronics,1.0,2,0.5,No Frills,Other,PC 4 pk AA Alkaline Batteries $1 [GVR - Broadway],,1272,2
693,marcfar,2020-07-08 16:45:00,,2020-07-09 01:51:00,,63.0,14,,Costco,Home & Garden,Brondell CleanSpa Luxury Bidet -homedepot PM for $63+ tax,https://www.costco.ca/brondell-cleanspa-luxury-hand-held-bidet.product.100300048.html,2753,5
694,OneLowVW,2020-07-08 03:01:00,,2020-07-09 00:37:00,,0.96,3,0.81,The Source,Automotive,Nexxtech Dual USB Car Charger - $0.96,http://www.anrdoezrs.net/click-749547-10797598?url=https%3A%2F%2Fwww.thesource.ca%2Fen-ca%2Fbrands%2Fnexxtech%2Fnexxtech-dual-usb-car-charger---black%2Fp%2F108023963&amp;sid=rfdcb,2582,12
695,Andanzas,2020-07-07 21:57:00,2020-08-31 00:00:00,2020-07-08 23:36:00,Financial Services,,25,,Royal Bank,Banking & Investing,RBC banking account - Free Airpods with Charging Case,https://www.rbcroyalbank.com/services/accounts/airpods-offer-s-or.html?utm_dc=ks_SEG_78304016_91926431490_446187696393_kwd-314342049356_c&amp;gclid=Cj0KCQjwupD4BRD4ARIsABJMmZ9Xrr4PORNWN5de2ptxzKr944PxEIsu_zB7jt3iupMK7G3QOPvzZyQaAjADEALw_wcB#top-page-content-2,10918,-20
696,DaLore,2020-07-08 14:17:00,2020-07-12 00:00:00,2020-07-08 23:29:00,,,7,0.2,Costco,Apparel,Buy more and save more on clothing and footwear,https://www.costco.ca/clothing-handbags.html,3726,7
697,Carbuff4,2020-06-24 13:32:00,,2020-07-08 23:17:00,Sports & Fitness,26.99,33,,Wellwise,Clothing & Accessories,Superfeet Insoles Green $26.99,https://www.wellwise.ca/products/superfeet-heritage-insole-green-series/sku/086301514101,7045,29
698,Diafel,2020-07-02 02:21:00,,2020-07-08 23:12:00,Financial Services,1206.0,15,,Samsung,Credit Cards,Samsung Galaxy S20 Ultra Cosmic Grey Dual Sim - $1206,https://pdaplaza.ca/collections/deals/products/samsung-galaxy-s20-ultra-5g-sm-g988b-ds-128gb-cosmic-grey-factory-unlocked,3936,-7
699,peterchang,2020-07-08 22:53:00,,2020-07-08 23:01:00,Computers & Electronics,1029.0,1,,Costco,Computers & Tablets/eReaders,Lenovo Ideapad Flex 5 4700u 16gb,https://www.costco.ca/lenovo-ideapad-flex-5-81x20067cf-2-in-1-laptop%2c-amd-ryzen-7-4700u.product.100658044.html,2444,1
700,SmokinbluntZ,2020-06-29 12:54:00,,2020-07-08 22:55:00,Restaurants,,33,,,Fast Food,Free Chicken Sandwich (original or spicy) after completing receipt survey,,9029,-8
701,Jackji,2020-07-08 09:41:00,,2020-07-08 22:40:00,Computers & Electronics,620.0,9,,Lenovo Canada,Peripherals & Accessories,Lenovo Legion Y27q-20 27-inch WLED Gaming Monitor $620,http://lenovo.evyy.net/c/341376/225728/3899?u=https%3A%2F%2Fwww.lenovo.com%2Fca%2Fen%2Faccessories-and-monitors%2Fmonitors%2Fgaming%2FY27q-20A19270QY2-27inch-Monitor-HDMI%2Fp%2F65EEGAC1US,2366,-2
702,karlb,2020-07-07 23:13:00,,2020-07-08 19:31:00,Home & Garden,9.97,15,,,Home Improvement & Tools,Bosch Daredevil 6 piece spade bit set $9.97,,5870,29
703,Skilas,2020-07-07 00:30:00,,2020-07-08 19:03:00,,139.99,23,,Canada Computers,Computers & Electronics,WD Red 4TB $139.99 (WD40EFRX),https://www.canadacomputers.com/product_info.php?cPath=15_1086_210&amp;item_id=063680,5592,-1
704,cpfan,2020-07-08 12:09:00,2020-07-14 00:00:00,2020-07-08 18:58:00,Computers & Electronics,9.99,3,0.5,Staples,Home Theatre & Audio,Basic Tech bluetooth earbuds $10 in-store YMMV,https://staplescanada.4u8mqw.net/c/341376/755401/10903?u=https://www.staples.ca/search?query=basic%20tech%20wireless%20earbuds&amp;configure%5BuserToken%5D=7561886366810483&amp;configure%5BclickAnalytics%5D=true&amp;configure%5BhitsPerPage%5D=32&amp;configure%5Bfilters%5D=tags%3A%22en_CA%22&amp;page=1,1658,2
705,coopercold,2020-06-26 12:50:00,,2020-07-08 18:42:00,,1.91,13,,Walmart,Groceries,Pringles / Pringles Groovz - Get 3 Cans for $1.91 (or 64¢ each) w/C51 cashback,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36751&amp;murl=https%3A%2F%2Fwww.walmart.ca%2Fsearch%2Fpringles&amp;u1=rfdcb,5218,15
706,oj777,2020-07-07 19:34:00,,2020-07-08 18:08:00,,16.0,15,,Walmart,Beauty & Wellness,Oral-B CrossAction Electric Toothbrush Replacement Brush Head Refills (3 pack) $16 YMMV Clearance!,,3699,2
707,bosschan,2020-07-08 16:50:00,,2020-07-08 17:44:00,Computers & Electronics,107.65,2,,Amazon.ca,Peripherals & Accessories,Logitech C922x Pro Stream Webcam 1080P,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLogitech-Stream-Webcam-Streaming-960-001176%2Fdp%2FB01LXCDPPK%2Fref%3Dsr_1_3%3Fdchild%3D1%26keywords%3Dc922x%26qid%3D1594241066%26sr%3D8-3&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1850,-2
708,Ferny111,2020-07-08 13:52:00,,2020-07-08 17:12:00,,,5,0.7,Call it Spring,Apparel,50-70% off select styles + 2% CB & FS,https://www.callitspring.com/ca/en/sale/men,1341,-1
709,scibuf,2020-06-24 20:26:00,,2020-07-08 16:58:00,Home & Garden,98.0,46,,Home Depot,Home Improvement & Tools,"Makita 18v 1/2"" drill/driver brushless $98.00 (Stockyards-Tor) YMMV",https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/makita-1-2-inch-cordless-drill-driver-with-brushless-motor/1001343789,15441,15
710,Chingyul,2020-07-07 11:40:00,,2020-07-08 16:29:00,Computers & Electronics,42.0,20,,Amazon.ca,Peripherals & Accessories,Anker PowerCore 10000 PD - $42,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FAnker-PowerCore-10000mAh-Portable-Delivery%2Fdp%2FB07PXMF52C%3Fref_%3Dpe_7056090_511522340_grep_deals_digest_pe_img&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,4029,2
711,airartaura,2020-07-08 15:54:00,,2020-07-08 15:54:00,Entertainment,1.99,0,0.93,Amazon,"Books, Music, Movies, Magazines",(Amazon - Kindle Store) Mastery eBook by Robert Greene - $1.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB007V65PBK&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,663,1
712,rb,2020-07-06 08:28:00,2020-07-19 00:00:00,2020-07-08 15:49:00,Restaurants,,9,,,Fast Food,A&w free hash brown with egger (with A&W app),,4054,1
713,Byzantium,2020-07-07 22:36:00,,2020-07-08 15:49:00,,89.0,19,0.4,The Bay,Home & Garden,Kitchenaid Long slot 4-slice toaster $89 (Empire Red colour),http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=43178&amp;murl=https%3A%2F%2Fwww.thebay.com%2Fproduct%2Fkitchenaid-four-slice-long-slot-toaster-kmt4116er-0600087723125.html%3Ftype%3DFeatured%2520Items%26term%3DKitchenaid%2520long%2520slot&amp;u1=rfdcb,3454,5
714,anthonysanjuan,2020-07-07 23:01:00,,2020-07-08 15:36:00,Computers & Electronics,41.99,9,0.3,Amazon.ca,Other,"Anker PowerCore 10000 PD Redux, 10000mAh Portable Charger USB-C Power Delivery (18W) Power Bank - $41.99",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07PXMF52C%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2667,2
715,pman113,2020-07-06 21:32:00,,2020-07-08 15:08:00,,7.48,20,,Walmart,Home & Garden,4 way adjustable oscillating sprinkler $7.48 online only,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36751&amp;murl=https%3A%2F%2Fwww.walmart.ca%2Fen%2Fip%2Fvariable-width-oscillating-sprinkler%2F6000198917873&amp;u1=rfdcb,6927,16
716,muppetslayer,2020-07-07 21:07:00,,2020-07-08 14:47:00,,1.49,10,,Amazon.ca,Home & Garden,Mr. Clean Magic Eraser Original $1.49 add-on item,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB004GDSW34&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2932,0
717,mattdominic,2020-07-08 12:15:00,2020-07-15 00:00:00,2020-07-08 14:34:00,Computers & Electronics,1799.99,3,,Best Buy,Televisions,"BestBuy Sony 65"" 4K UHD HDR LED Android Smart TV (XBR65X950G) - Open Box ($1,799.99)",https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/sony-65-4k-uhd-hdr-led-android-smart-tv-xbr65x950g-open-box/13595245,1448,-2
718,andygps,2020-06-19 12:01:00,,2020-07-08 14:16:00,Home & Garden,134.0,106,0.44,Home Depot,Home Improvement & Tools,Ryobi 18V ONE+ Lithium-Ion Cordless Combo Kit (4-Tool) w/ (2) Compact Batteries - $134,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/ryobi-18v-one-lithium-ion-cordless-combo-kit-4-tool-w-2-compact-batteries/1000751344,33586,39
719,routeUnknown,2020-07-07 06:32:00,,2020-07-08 14:08:00,Apparel,12.99,20,0.45,The Bay,Men's Apparel,[Warm] New Balance Socks 6 Pack $12.99 @ The Bay,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=43178&amp;murl=https%3A%2F%2Fwww.thebay.com%2Fproduct%2Fnew-balance-mens-6-pair-pack-white-core-cotton-quarter-socks-0600087472074.html%3Fdwvar_0600087472074_color%3DWHITE&amp;u1=rfdcb,4900,12
720,toguy,2020-05-28 15:38:00,,2020-07-08 13:40:00,Restaurants,,20,,Harvey's,Fast Food,Harvey's Original or Veggie Burger - $3 / 2 for $6 [via app only],,8213,14
721,bird,2020-07-07 18:18:00,,2020-07-08 13:12:00,Computers & Electronics,132.54,11,,Amazon.ca,Video Games,Nintendo Switch Mario Kart Racing Wheel Pro Deluxe by HORI - $132.54,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FNintendo-Switch-Mario-Racing-Deluxe%2Fdp%2FB01C6XAO7M%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DNintendo%2BSwitch%2BMario%2BKart%2BRacing%2BWheel%2BPro%2BDeluxe%2Bby%2BHORI%26qid%3D1594178913%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,4811,0
722,pinkrose398,2020-06-22 13:21:00,,2020-07-08 12:57:00,,,58,,Burberry,Apparel,Burberry sale,https://ca.burberry.com/fidhsfehei/,20648,21
723,Jonick,2020-07-08 08:14:00,,2020-07-08 12:57:00,Kids & Babies,39.97,3,0.6365372374283895,Canadian Tire,Toys & Games,"Lucasfilm Star Wars BB-8 Kids' Bike, 12-in 39.97$ in store clearance",https://www.canadiantire.ca/en/pdp/lucasfilm-star-wars-bb-8-kids-bike-12-in-0711160p.html#srp,1712,3
724,kenchau,2020-07-08 09:15:00,2020-07-31 00:00:00,2020-07-08 11:38:00,Home & Garden,199.0,1,0.2,Home Depot,Home Improvement & Tools,Ryobi 18V ONE+ 4-tool combo kit (a different one - lots of inventory) - $199,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/ryobi-18v-one-lithium-ion-cordless-4-tool-combo-kit-with-2-batteries-charger-and-bag/1001411526,2124,6
725,zumi78878,2020-07-06 20:39:00,,2020-07-08 11:35:00,Travel,540.0,120,,Air Canada,Flights,"YYZ -> Japan $540, YVR -> Japan $510 Non-stop (May 2021)",,35732,9
726,Carlosf1,2020-07-05 11:00:00,,2020-07-08 11:24:00,,,53,,Microsoft,Computers & Electronics,Microsoft Announces Free Digital Skill Workshops for Everyone - FREE,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36509&amp;murl=https%3A%2F%2Fblogs.microsoft.com%2Fblog%2F2020%2F06%2F30%2Fmicrosoft-launches-initiative-to-help-25-million-people-worldwide-acquire-the-digital-skills-needed-in-a-covid-19-economy%2F%3Firgwc%3D1%26OCID%3DAID2000142_aff_7794_1246483%26tduid%3D%2528ir__19p9nxgzawkfrmaikk0sohzixv2xixavmw6whp0q00%2529%25287794%2529%25281246483%2529%2528%25285a921937ae21b66a7f3d82526ec5493b%2529%2528266696%2529%25281018132%2529%25281998200510%2529%2528%2529%2529%25285a921937ae21b66a7f3d82526ec5493b%2529%26irclickid%3D_19p9nxgzawkfrmaikk0sohzixv2xixavmw6whp0q00&amp;u1=rfdcb,32144,171
727,throbbingdeal,2020-06-01 22:15:00,2020-06-04 00:00:00,2020-07-08 11:17:00,Computers & Electronics,723.0,12,0.0646830530401035,Leon's,Televisions,"Hisense 55Q8G 55"" QLED UHD TV - $723",https://www.leons.ca/products/hisense-55-4k-qled-smart-android-tv-55q8g?variant=32112038576174,4231,-6
728,weihui,2020-07-07 16:39:00,,2020-07-08 11:02:00,,15.63,8,,Amazon.ca,Computers & Electronics,$15.63 - AUKEY USB Wall Charger with 4-Ports 40W / 8A Output & Foldable Plug,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FAUKEY-Charger-4-Ports-Foldable-Compatible%2Fdp%2FB07K6KKGTL%2F&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3290,-6
729,navapeers,2020-06-11 03:04:00,,2020-07-08 10:41:00,Computers & Electronics,1097.99,212,0.31,Samsung,Cell Phones,"Samsung Galaxy S20 Plus for $1098+tax with Perkopolis, Venngo, SPC",https://www.awin1.com/cread.php?awinmid=18530&amp;awinaffid=139736&amp;clickref=&amp;p=https://shop.samsung.com/ca/multistore/caepp/sppsso1/Products/Smartphones/Galaxy-S20%2B-5G/p/SM-G986WLBAXAC,50655,42
730,Seanne,2020-06-27 12:15:00,,2020-07-08 10:09:00,Computers & Electronics,29.96,14,,The Source,Home Theatre & Audio,Monster® SuperStar™ S200 Wireless Speaker - Black 29.96,http://www.dpbolvw.net/click-749547-10797598?url=https%3A%2F%2Fwww.thesource.ca%2Fen-ca%2Fbrands%2Fmonster%2Fmonster%25c2%25ae-superstar%25e2%2584%25a2-s200-wireless-speaker---black%2Fp%2F108075357&amp;sid=rfdcb,4577,3
731,Blustreak,2020-07-07 17:09:00,,2020-07-08 08:56:00,Home & Garden,158.0,8,,Home Depot,Home Improvement & Tools,Warmish (??) deal - Ryobi P1936N tool combo - Impact Wrench + Inflator - $158 (online only),https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/ryobi-18v-one-cordless-combo-kit-with-3-speed-1-2-inch-impact-wrench-and-power-inflator-tools-only-/1001420879,2865,0
732,gamzerz,2020-07-07 12:50:00,,2020-07-08 06:51:00,Small Business,10.53,2,0.46,Amazon.ca,Office Supplies,"Sakura 50039 6-Piece Pigma Micron-08 Ink Pen Set, 0.50mm, Black - $10.53",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FSakura-50039-6-Piece-Pigma-Micron-08%2Fdp%2FB00K3KRQM2%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DSakura%2B50039%2B6-Piece%2BPigma%2BMicron-08%2BInk%2BPen%2BSet%252C%2B0.50mm%252C%2BBlack%26qid%3D1594140417%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2713,9
733,Freebush,2020-07-01 07:23:00,2020-07-07 00:00:00,2020-07-08 01:49:00,,147.99,11,0.10303654766955572,Newegg,Computers & Electronics,G.SKILL Ripjaws V Series 32GB (2 x 16GB) DDR4 3200 Desktop Memory F4-3200C16D-32GVK $147.99 PM OP,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=44589&amp;murl=https%3A%2F%2Fwww.newegg.ca%2Fg-skill-32gb-288-pin-ddr4-sdram%2Fp%2FN82E16820232091&amp;u1=rfdcb,3714,11
734,asterisk*,2020-07-07 15:47:00,2020-07-09 00:00:00,2020-07-08 01:48:00,,6.0,7,0.4,Visions Electronics,Computers & Electronics,Kingston USB 3.0 DataTraveler 100 G3 - 32 GB (DT100G3/32GBCR) — $6.00,https://m.visions.ca/#!/home-productdetail?productId=43226&amp;sku=DT100G3%2F32GBCR,2826,11
735,2Riskit,2020-07-06 15:13:00,,2020-07-08 01:20:00,Automotive,,38,,Princess Auto,Auto Parts & Accessories,Auto AC Refrigerant sale (save upto 40%),,7457,5
736,MercadorHG,2020-06-25 12:40:00,2020-07-09 00:00:00,2020-07-08 01:00:00,Computers & Electronics,,214,,STEAM,Video Games,Steam Summer Sale 2020,https://store.steampowered.com/,66708,72
737,jac762,2020-05-20 11:17:00,,2020-07-07 23:39:00,Home & Garden,54.5,94,,Lee Valley,Home Improvement & Tools,Kreg 320 Pocket-Hole Kit with Clamp $54.50,https://www.leevalley.com/en-ca/shop/tools/jigs-guides-and-fixtures/111248-kreg-320-pocket-hole-kit-and-face-frame-clamp,28359,79
738,happiy,2020-06-24 12:34:00,,2020-07-07 23:31:00,,99.99,76,,,Computers & Electronics,Logitech HD Pro Webcam C920S $99.99,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/logitech-c920s-pro-1080p-hd-webcam/13444247,19595,22
739,Niffler,2020-07-06 21:02:00,,2020-07-07 22:31:00,,9.97,14,0.64,Costco,Computers & Electronics,(YMMV) Prime Outdoor Wifi Outlets 2 pack - $9.97,,7606,7
